,lval,op,rval,Estimate,Std. Err,z-value,p-value
60,stream9,~~,stream9,0.5425958642305012,0.11288253267624228,4.806730070292721,1.5341890826636728e-06
61,distasteful_tasty,~~,distasteful_tasty,0.060566504098191955,0.014359288727106758,4.217932046984998,2.465530923667636e-05
62,stream1,~~,stream1,0.62158685482088,0.1289701324475183,4.819618643634426,1.4383289610453431e-06
63,danceability,~~,danceability,0.507161843545936,0.1464289124633119,3.4635362307259023,0.0005331247944089235
64,loudness,~~,loudness,0.7269977696363925,0.16454617081762035,4.4181992568989275,9.952664579149229e-06
65,artist_collab,~~,artist_collab,0.11755291404204558,0.0238992063329885,4.91869530725238,8.712296082347137e-07
66,stream2,~~,stream2,0.5557644938765789,0.11594745494779286,4.793244440958426,1.6410546863632192e-06
67,valence,~~,valence,0.5359528264612432,0.14768318245404113,3.6290714863515494,0.0002844424717349803
68,song_familiarity,~~,song_familiarity,0.836380405439171,0.16760259466079586,4.990259292386836,6.029829699993883e-07
69,unpleasant_pleasant,~~,unpleasant_pleasant,0.052293104338804665,0.012801031372533358,4.085069617665553,4.40636032326136e-05
70,stream4,~~,stream4,0.4175131455965187,0.08847977182688975,4.7187412102357404,2.373084740714404e-06
71,stream7,~~,stream7,0.15774289860230076,0.036867121587207285,4.278687670934367,1.8799844221817352e-05
72,untalented_talented,~~,untalented_talented,0.1805415171848572,0.03782421439951689,4.773172954053211,1.8134592720819853e-06
73,stream6,~~,stream6,0.058103107154654686,0.01947165820751439,2.9839835176054956,0.0028452209803038198
74,add_playlist,~~,add_playlist,0.1525050396031458,0.032296439087859216,4.7220388347938025,2.3349208331246984e-06
75,liveness,~~,liveness,0.9792922691741215,0.19712660045520156,4.967834208614097,6.770480760476261e-07
76,artist_familiarity,~~,artist_familiarity,0.9902809159996314,0.19807555154371606,4.999511086940343,5.747586753201972e-07
77,listen_similar,~~,listen_similar,0.13890701115935356,0.029619193505683775,4.68976345112193,2.735210651971798e-06
78,mean_trends,~~,mean_trends,0.996978770227217,0.19940219488869354,4.999838496154626,5.737835595542862e-07
79,music_label,~~,music_label,14.888797579778638,8.72316238181286,1.7068119253195329,0.08785701516577027
